id,topic_title,transcript_path,video_url,avatar_path,textbook_name,textbook_path,textbook_page,related_doc_name,related_doc_path,seminar_doc_name,seminar_doc_url,lecture_audio_url
95,人生１００年人の一生に経る最低費用,data/transcripts/IMG_2618_rewritten.txt,https://photos.app.goo.gl/M1GA54ShzZhWMj3z7,static/images/default_avatar2.jpg,人生１００年人の一生に経る最低費用,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2618.mp3
96,権利収入とは,,,static/images/default_avatar2.jpg,権利収入とは,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
97,権利収入での視点,,,static/images/default_avatar2.jpg,権利収入での視点,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
98,マーケットとは,,,static/images/default_avatar2.jpg,マーケットとは,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
99,会社,,,static/images/default_avatar2.jpg,会社,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
100,連鎖式とは,data/transcripts/IMG_2619_rewritten.txt,https://photos.app.goo.gl/krHr5Y5Xs6fGESFAA,static/images/default_avatar2.jpg,連鎖式とは,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2619.mp3
101,講座,data/transcripts/IMG_2620_rewritten.txt,https://photos.app.goo.gl/vJe93bmbRkVy6v6Z8,static/images/default_avatar2.jpg,講座,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2620.mp3
102,目指す人生,,,static/images/default_avatar2.jpg,目指す人生,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
103,社会的起業家デビュー,,,static/images/default_avatar2.jpg,社会的起業家デビュー,http://blueearth.sakura.ne.jp/hontake_app/textbook/How_to_read_the_times.pdf,,,,時代の読み方.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E6%99%82%E4%BB%A3%E3%81%AE%E8%AA%AD%E3%81%BF%E6%96%B9.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
104,自己実現とは•成功のコツ,data/transcripts/IMG_2624_rewritten.txt,https://photos.app.goo.gl/MvZ1FpVYWNLhut5w6,static/images/default_avatar2.jpg,自己実現とは•成功のコツ,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2624.mp3
105,成功のコツ２,data/transcripts/IMG_2625_rewritten.txt,https://photos.app.goo.gl/MtKBoricJVgdmDPb6,static/images/default_avatar2.jpg,成功のコツ２,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2625.mp3
106,法則を使って人生をデザインする,data/transcripts/IMG_2628_rewritten.txt,https://photos.app.goo.gl/Ed1RjUbU9RFpzNqb8,static/images/default_avatar2.jpg,法則を使って人生をデザインする,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2628.mp3
107,目標達成の方程式,data/transcripts/IMG_2627_rewritten.txt,https://photos.app.goo.gl/4nrotqgVeTh2pPya9,static/images/default_avatar2.jpg,目標達成の方程式,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2627.mp3
108,和略,,,static/images/default_avatar2.jpg,和略,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
109,目指す人生,data/transcripts/IMG_2628_rewritten.txt,https://photos.app.goo.gl/Ed1RjUbU9RFpzNqb8,static/images/default_avatar2.jpg,目指す人生,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2628.mp3
110,人生目標段階表,data/transcripts/IMG_2629_rewritten.txt,https://photos.app.goo.gl/19Qhzdb4BgjSqdEE9,static/images/default_avatar2.jpg,人生目標段階表,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2629.mp3
111,お金持ちのランク,data/transcripts/IMG_2630_rewritten.txt,https://photos.app.goo.gl/JkcTAmF7k412WsGZ6,static/images/default_avatar2.jpg,お金持ちのランク,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2630.mp3
112,目指す生活設計,data/transcripts/IMG_2631_rewritten.txt,https://photos.app.goo.gl/9c87mcZDR2PhTsUb7,static/images/default_avatar2.jpg,目指す生活設計,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2631.mp3
113,一族上昇計画表,data/transcripts/IMG_2632_rewritten.txt,https://photos.app.goo.gl/fk3i1e9NLEeJYdBb6,static/images/default_avatar2.jpg,一族上昇計画表,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2632.mp3
114,成功の条件,data/transcripts/IMG_2633_rewritten.txt,https://photos.app.goo.gl/DjH6HcmWiybvh4Mu7,static/images/default_avatar2.jpg,成功の条件,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2633.mp3
115,人生向上する知的財産リスト,data/transcripts/IMG_2638_rewritten.txt,https://photos.app.goo.gl/yaw1yT9GuwE7Y4848,static/images/default_avatar2.jpg,人生向上する知的財産リスト,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2638.mp3
116,ＦＤ成功システム,data/transcripts/IMG_2639_rewritten.txt,https://photos.app.goo.gl/rmFR8Vp9MDCjmdSR7,static/images/default_avatar2.jpg,ＦＤ成功システム,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2639.mp3
117,核創り,data/transcripts/IMG_2640_rewritten.txt,https://photos.app.goo.gl/J5ifogfhos4EwqyNA,static/images/default_avatar2.jpg,核創り,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2640.mp3
118,ＦＤ目標達成シート,data/transcripts/IMG_2641_rewritten.txt,https://photos.app.goo.gl/cfKrKUtCCrhx9geq8,static/images/default_avatar2.jpg,ＦＤ目標達成シート,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2641.mp3
119,ＡＩ•ＩＯＴ•量子コンピューター時代で失業する方の見込み客,data/transcripts/IMG_2642_rewritten.txt,https://photos.app.goo.gl/MpYoVBJ18iTFnKg49,static/images/default_avatar2.jpg,ＡＩ•ＩＯＴ•量子コンピューター時代で失業する方の見込み客,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2642.mp3
120,見込み客リスト,data/transcripts/IMG_2643_rewritten.txt,https://photos.app.goo.gl/Ez8L9Kd4gyXCV9Q28,static/images/default_avatar2.jpg,見込み客リスト,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2643.mp3
121,見込み客＆顧客の現状把握表,data/transcripts/IMG_2644_rewritten.txt,https://photos.app.goo.gl/Jn4A7DpzNQLLovGL8,static/images/default_avatar2.jpg,見込み客＆顧客の現状把握表,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2644.mp3
122,徳の道は財産への道につながる,data/transcripts/IMG_2645_rewritten.txt,https://photos.app.goo.gl/QH7ys4wjvnU91DCg9,static/images/default_avatar2.jpg,徳の道は財産への道につながる,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2645.mp3
123,人々のニーズと対策,data/transcripts/IMG_2646_rewritten.txt,https://photos.app.goo.gl/wVVDc9WHVRtHCTwc8,static/images/default_avatar2.jpg,人々のニーズと対策,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2646.mp3
124,バイオエネルギー,data/transcripts/IMG_2647_rewritten.txt,https://photos.app.goo.gl/NzDBph98MuwRLWVi8,static/images/default_avatar2.jpg,バイオエネルギー,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2647.mp3
125,人類個性学,data/transcripts/IMG_2648_rewritten.txt,https://photos.app.goo.gl/feSWjrq7huE1Tpsd7,static/images/default_avatar2.jpg,人類個性学,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2648.mp3
126,成功への客層の選択,data/transcripts/IMG_2649_rewritten.txt,https://photos.app.goo.gl/hAzTrgMvCZnRJcrFA,static/images/default_avatar2.jpg,成功への客層の選択,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2649.mp3
127,見込み客調査リスト,data/transcripts/IMG_2650_rewritten.txt,https://photos.app.goo.gl/qo56VEZ6Q6oxyzHm9,static/images/default_avatar2.jpg,見込み客調査リスト,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2650.mp3
128,メンバー監理表を付け核を創る習慣,data/transcripts/IMG_2651_rewritten.txt,https://photos.app.goo.gl/NmDHpZQ1Ar8bzJWq6,static/images/default_avatar2.jpg,メンバー監理表を付け核を創る習慣,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2651.mp3
129,ビジネス必要事項,data/transcripts/IMG_2652_rewritten.txt,https://photos.app.goo.gl/vQvgwhUeQEMuya486,static/images/default_avatar2.jpg,ビジネス必要事項,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2652.mp3
130,フォーデイズビジネスプラン,data/transcripts/IMG_2653_rewritten.txt,https://photos.app.goo.gl/nMis1ppQDgmm9bwE8,static/images/default_avatar2.jpg,フォーデイズビジネスプラン,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2653.mp3
131,ビジネス計算法,,,static/images/default_avatar2.jpg,ビジネス計算法,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
132,メンバーの目標,,,static/images/default_avatar2.jpg,メンバーの目標,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,
133,成功のステップ,data/transcripts/IMG_2654_rewritten.txt,https://photos.app.goo.gl/g2VDnFquyP7CUwHe8,static/images/default_avatar2.jpg,成功のステップ,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2654.mp3
134,仕事の概略,data/transcripts/IMG_2655_rewritten.txt,https://photos.app.goo.gl/A7pNgvpbuMYwVHuP8,static/images/default_avatar2.jpg,仕事の概略,http://blueearth.sakura.ne.jp/hontake_app/textbook/Self-realization_blueprint.pdf,,,,自己実現の設計図.pdf,https://www.dropbox.com/scl/fo/w1pm4kxrdgcs5eox65d31/APG67gk7N_HKqqFHbHLrUIw?dl=0&e=11&preview=%E8%87%AA%E5%B7%B1%E5%AE%9F%E7%8F%BE%E3%81%AE%E8%A8%AD%E8%A8%88%E5%9B%B3.pdf&rlkey=e0wc17cwc6c4aalzo729vli28&st=14h3hvg2,http://blueearth.sakura.ne.jp/hontake_app/sound_url/IMG_2655.mp3
